MSSubClass,LotFrontage,LotArea,Street,Utilities,YearBuilt,YearRemodAdd,MasVnrArea,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,Functional,GarageYrBlt,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,LotConfig_labels,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Overall_Rating,Exter_Rating,Bsmt_rating,Basement_bathrooms,Aboveground_bathrooms,Kitchen_Rating,Fireplace_Rating,Total_Condtion,BsmtFinType1_rating,BsmtFinType2_rating,Bsmt_total_SF_rating
20,0.071917808219178,0.0635303465844025,1.0,1.0,0.9710144927536232,0.9500000000000028,0.1,1.0,0.1823630136986301,0.2857610474631751,0.0,1.0,1.0,1.0,0.3240018357044516,0.0,0.0,0.2660135644310474,0.375,1.0,0.9710144927536232,1.0,0.5345557122708039,0.6000000000000001,1.0,0.234539089848308,0.0712979890310786,0.0,0.0,0.0,0.0,0.0,2009,377500,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3888888888888888,1.5,1.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,2.0,0.2338766832034018,0.0,0.2338766832034018
50,0.1335616438356164,0.0219682628712987,1.0,1.0,0.5,0.0,0.0,0.25,0.1541095890410959,0.1202945990180032,0.0,1.0,1.0,1.0,0.1227627351996328,0.1690072639225181,0.0,0.1665410700828937,0.375,1.0,0.9492753623188416,0.3333333333333333,0.310296191819464,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,131000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1805555555555556,1.0833333333333333,1.6,0.25,0.3333333333333333,0.1111111111111111,0.26666666666666666,2.0,0.05536853295535074,0.0,0.05536853295535074
20,0.1678082191780822,0.0364579681693893,1.0,1.0,0.9275362318840584,0.8333333333333357,0.1525,0.75,0.0535102739726027,0.2495908346972176,0.0,1.0,1.0,1.0,0.2732905002294631,0.0,0.0,0.224378296910324,0.375,1.0,0.9275362318840584,0.6666666666666666,0.3815232722143865,0.6000000000000001,1.0,0.2555425904317386,0.0658135283363802,0.0,0.0,0.0,0.0,0.0,2006,235000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,1.1666666666666667,1.55,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.0,2.0,0.2480510276399716,0.0,0.2480510276399716
90,0.1506849315068493,0.0357288088060015,1.0,1.0,0.6884057971014492,0.2833333333333314,0.0,0.25,0.6780821917808219,0.2592471358428805,0.0,0.5,1.0,1.0,0.2868288205598899,0.0,0.0,0.2354935945742275,0.5,0.5,0.6884057971014492,0.3333333333333333,0.5585331452750353,0.6000000000000001,1.0,0.0,0.2778793418647166,0.0,0.0,0.0,0.0,0.0,2009,124000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.0,0.6666666666666666,0.2222222222222222,0.0,2.0,0.0,0.0,0.0
85,0.160958904109589,0.0305592558835214,1.0,1.0,0.6884057971014492,0.2833333333333314,0.0,0.75,0.040667808219178,0.1414075286415712,0.0,0.5,1.0,1.0,0.1298760899495181,0.0,0.0,0.1066314996232102,0.375,1.0,0.6884057971014492,0.6666666666666666,0.2031029619181946,0.6000000000000001,1.0,0.2042007001166861,0.263254113345521,0.0,0.0,0.0,0.0,0.0,2006,123000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.06666666666666667,2.0,0.11354240491377265,0.0,0.11354240491377265
190,0.1335616438356164,0.0444039355909229,1.0,1.0,0.2391304347826093,0.8333333333333357,0.0,0.25,0.2063356164383561,0.078887070376432,0.0,1.0,0.0,1.0,0.2035337310692978,0.3346246973365617,0.0,0.2972871137905049,0.375,1.0,0.9492753623188416,0.3333333333333333,0.4739069111424541,0.6000000000000001,1.0,0.0,0.0457038391224862,0.3840579710144927,0.0,0.0,0.0,0.0,2008,163000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3055555555555556,0.8333333333333333,1.15,0.0,0.6666666666666666,0.2222222222222222,0.2,2.0,0.0,0.0,0.0
120,0.1095890410958904,0.012830400336535,1.0,1.0,0.9710144927536232,0.93333333333333,0.028125,0.75,0.122431506849315,0.2219312602291326,0.0,1.0,1.0,1.0,0.2675539238182652,0.0,0.0,0.2196684250188394,0.25,1.0,0.9710144927536232,1.0,0.4569816643159379,0.6000000000000001,1.0,0.1878646441073512,0.036563071297989,0.0,0.0,0.0,0.0,0.0,2006,246578,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666665,1.1666666666666667,1.55,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.1895818568391212,0.0,0.1895818568391212
60,0.2294520547945205,0.0531211292621935,1.0,1.0,0.9637681159420292,0.93333333333333,0.153125,1.0,0.4683219178082191,0.179050736497545,0.0,1.0,1.0,1.0,0.1833409821018815,0.6532687651331719,0.0,0.4046721929163527,0.5,1.0,0.9637681159420292,1.0,0.4527503526093089,0.6000000000000001,1.0,0.1680280046674445,0.0712979890310786,0.0,0.0,0.0,0.0,0.0,2007,281213,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.8,0.0,0.9166666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
20,0.3082191780821917,0.2612821052139568,1.0,1.0,0.5507246376811601,0.0,0.0,0.75,0.0256849315068493,0.1222585924713584,0.0,0.5,1.0,1.0,0.3104635153740248,0.0,0.0,0.2548982667671439,0.375,0.8333333333333334,0.6811594202898554,0.3333333333333333,0.4033850493653032,0.6000000000000001,0.0,0.0,0.0,0.0905797101449275,0.0,0.0,0.0,0.0,2010,160000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.4,2.0,0.0312721474131821,0.1510628674807779,0.18233501489396
70,0.1027397260273972,0.0225291546892893,1.0,1.0,0.3478260869565215,0.8999999999999986,0.0,0.5,0.4019691780821917,0.1536824877250409,0.0,1.0,1.0,1.0,0.1388251491509866,0.2779661016949152,0.0,0.2221175584024114,0.5,1.0,0.4420289855072461,0.3333333333333333,0.1269393511988716,0.4,0.0,0.028004667444574,0.0,0.2717391304347826,0.0,0.0,0.0,0.0,2007,137500,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3194444444444444,0.8333333333333333,1.35,0.0,0.5833333333333333,0.1111111111111111,0.0,2.0,0.0,0.0,0.0
50,0.1335616438356164,0.0275771810512047,1.0,1.0,0.5652173913043477,0.5333333333333314,0.0,0.25,0.2893835616438356,0.197708674304419,0.0,0.75,1.0,0.75,0.1840293712712253,0.371912832929782,0.0,0.2957799547852298,0.375,0.8333333333333334,0.5652173913043477,0.3333333333333333,0.1692524682651622,0.6000000000000001,1.0,0.0,0.0,0.3043478260869565,0.0,0.0,0.0,0.0,2009,138000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8194444444444444,0.8333333333333333,1.35,0.3333333333333333,0.5833333333333333,0.1111111111111111,0.0,2.0,0.021261516654854665,0.11940298507462685,0.14066450172948153
50,0.1027397260273972,0.0227675337119353,1.0,1.0,0.3840579710144922,0.6666666666666643,0.0,0.25,0.3047945205479452,0.1597381342062193,0.0,1.0,1.0,1.0,0.1895364846259752,0.2169491525423728,0.0,0.2400150715900527,0.375,1.0,0.3840579710144922,0.3333333333333333,0.1523272214386459,0.6000000000000001,1.0,0.1715285880980163,0.0292504570383912,0.0,0.0,0.0,0.0,0.0,2009,137450,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1805555555555556,0.8333333333333333,1.35,0.0,0.9166666666666666,0.22222222222222224,0.26666666666666666,2.0,0.02338766832034015,0.0,0.02338766832034015
50,0.0993150684931506,0.0219682628712987,1.0,1.0,0.4130434782608692,0.0,0.0,0.25,0.3690068493150685,0.1410801963993453,0.0,0.5,1.0,1.0,0.1413492427719137,0.1007263922518159,0.0,0.1552373775433308,0.375,1.0,0.4130434782608692,0.6666666666666666,0.1466854724964739,0.6000000000000001,1.0,0.0,0.0,0.2028985507246377,0.0,0.0,0.0,0.0,2008,120000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3055555555555556,0.8333333333333333,1.35,0.0,0.3333333333333333,0.1111111111111111,0.26666666666666666,2.0,0.0,0.0,0.0
60,0.1404109589041096,0.0285821122251045,1.0,1.0,0.9565217391304356,0.8999999999999986,0.0,0.25,0.0342465753424657,0.1373158756137479,0.0,1.0,1.0,1.0,0.1216154199173933,0.3530266343825666,0.0,0.237189148455162,0.375,1.0,0.9565217391304356,1.0,0.2806770098730606,0.6000000000000001,1.0,0.116686114352392,0.1371115173674588,0.0,0.0,0.0,0.0,0.0,2008,193000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0555555555555556,0.8333333333333333,1.35,0.3333333333333333,0.9166666666666666,0.1111111111111111,0.2,2.0,0.134479092841956,0.0,0.134479092841956
20,0.1472602739726027,0.025529925915539,1.0,1.0,0.9710144927536232,0.93333333333333,0.0,0.75,0.550513698630137,0.2104746317512275,0.0,1.0,1.0,1.0,0.2202845341899954,0.0,0.0,0.1808590806330068,0.25,1.0,0.9710144927536232,0.6666666666666666,0.466854724964739,0.6000000000000001,1.0,0.1960326721120186,0.1005484460694698,0.0,0.0,0.0,0.0,0.0,2006,193879,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666665,1.1666666666666667,1.8,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
20,0.0958904109589041,0.0652317184323073,1.0,1.0,0.9782608695652169,0.9500000000000028,0.0525,1.0,0.2380136986301369,0.2430441898527005,0.0,1.0,1.0,1.0,0.2592932537861404,0.0,0.0,0.2128862094951017,0.375,1.0,0.9782608695652169,0.3333333333333333,0.5317348377997179,0.6000000000000001,1.0,0.1960326721120186,0.2925045703839122,0.0,0.0,0.0,0.0,0.0,2007,282922,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.55,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.0,2.0,0.1645995747696669,0.0,0.1645995747696669
50,0.1335616438356164,0.0425810371824534,1.0,1.0,0.3115942028985508,0.0,0.0,0.25,0.2876712328767123,0.1099836333878887,0.0,0.5,1.0,1.0,0.0826067003212482,0.2518159806295399,0.0,0.1657874905802562,0.375,1.0,0.9130434782608692,0.3333333333333333,0.6600846262341326,0.6000000000000001,1.0,0.2520420070011668,0.0,0.2898550724637681,0.0,0.0,0.0,0.0,2006,105000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5972222222222222,0.8333333333333333,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
120,0.0787671232876712,0.0118815583444343,1.0,1.0,0.9565217391304356,0.9166666666666644,0.10875,1.0,0.0946061643835616,0.2608837970540098,0.0,1.0,1.0,1.0,0.3010555300596603,0.0,0.0,0.2471740768651092,0.25,1.0,0.9565217391304356,1.0,0.3399153737658674,0.6000000000000001,1.0,0.1493582263710618,0.0968921389396709,0.0,0.0,0.3229166666666667,0.0,0.0,2008,275000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.75,0.5833333333333333,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.2432671863926293,0.0,0.2432671863926293
85,0.1678082191780822,0.0333964336628572,1.0,1.0,0.72463768115942,0.9500000000000028,0.0,0.75,0.047945205479452,0.1256955810147299,0.0,0.5,1.0,1.0,0.0995869664983937,0.0,0.0,0.0817633760361718,0.25,1.0,0.8405797101449277,0.3333333333333333,0.2792665726375176,0.6000000000000001,1.0,0.0676779463243874,0.0,0.0,0.0,0.0,0.0,0.0,2009,133000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1944444444444444,0.8333333333333333,1.55,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,2.0,0.1162296243798724,0.0,0.1162296243798724
20,0.1541095890410959,0.0349622566547477,1.0,1.0,0.8188405797101446,0.5833333333333357,0.0,0.25,0.0890410958904109,0.1363338788870703,0.0,1.0,1.0,1.0,0.114502065167508,0.0,0.0,0.0940090429540316,0.375,1.0,0.8188405797101446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,112000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,2.0,0.09228088825891799,0.0,0.09228088825891799
