,Unnamed: 0,MSSubClass,LotFrontage,LotArea,Street,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,LotConfig_labels,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Overall_Rating,Exter_Rating,Bsmt_rating,Total_goodqual_aboveground_area,Basement_bathrooms,Aboveground_bathrooms,Kitchen_Rating,Fireplace_Rating,Condition1,Condition2,Total_Condtion,BsmtFinType1_rating,BsmtFinType2_rating,Bsmt_total_SF_rating
1347,1347,20,0.2465753424657534,0.0654654233564701,1.0,1.0,0.7777777777777777,0.5,0.9710144927536232,0.9500000000000028,0.0625,0.6666666666666667,0.5,1.0,0.75,1.0,0.0141743444365698,0.0,0.7071917808219178,0.2834697217675941,0.0,1.0,1.0,1.0,0.3308857273978889,0.0,0.0,0.2716654107008289,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.8,0.9710144927536232,1.0,0.5021156558533145,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0.3451784474378558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2777777777777777,1.1666666666666667,1.75,1.75,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.26666666666666666,1.0,1.0,2.0,0.0141743444365698,0.0,0.7213661252584876
1348,1348,20,0.2499999999999999,0.0696253710065671,1.0,1.0,0.6666666666666665,0.5,0.9130434782608692,0.7999999999999972,0.0,0.6666666666666667,0.5,0.8,0.75,1.0,0.2556697377746279,0.0,0.016695205479452,0.2425531914893617,0.0,1.0,1.0,1.0,0.2661771454795778,0.0,0.0,0.2185380557648832,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.4,0.9130434782608692,0.6666666666666666,0.3624823695345557,0.6000000000000001,1.0,0.4690781796966161,0.0457038391224862,0.0,0.0,0.0,0.0,0.0,2007,0.2501041522010832,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,1.1666666666666667,1.55,1.55,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.13333333333333333,1.0,1.0,2.0,0.2556697377746279,0.0,0.27236494325407995
1349,1349,70,0.0993150684931506,0.0184626890088574,1.0,1.0,0.7777777777777777,0.5,0.0,0.6166666666666671,0.0,0.3333333333333333,0.75,0.6000000000000001,0.5,0.25,0.0458894401133947,0.0,0.1819349315068493,0.1119476268412438,0.8,0.25,0.0,1.0,0.1385956860945388,0.5883777239709443,0.3583916083916084,0.3813112283345893,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0987202925045703,0.036231884057971,0.0,0.0,0.0,0.0,2008,0.1209554228579364,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.0833333333333333,1.1,1.1,0.0,0.6666666666666666,0.1111111111111111,0.0,1.0,1.0,2.0,0.0458894401133947,0.0,0.227824371620244
1350,1350,90,0.2397260273972602,0.0483442006123068,1.0,1.0,0.4444444444444445,0.5,0.7028985507246386,0.3166666666666629,0.23,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0885896527285613,0.0,0.3202054794520548,0.2042553191489362,0.0,0.5,1.0,1.0,0.2303809086737035,0.6276029055690072,0.0,0.4333082140165787,0.3333333333333333,0.5,0.6666666666666666,1.0,0.75,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.7028985507246386,0.3333333333333333,0.6826516220028208,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0.2292737119844466,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,1.35,0.5833333333333333,1.1666666666666665,0.2222222222222222,0.0,0.0,0.0,0.0,0.0885896527285613,0.0,0.4087951321806161
1351,1351,60,0.1678082191780822,0.0371450606464278,1.0,1.0,0.5555555555555556,0.625,0.6521739130434785,0.2000000000000028,0.19875,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0565201984408221,0.0,0.230736301369863,0.1404255319148936,0.0,1.0,1.0,1.0,0.1202386415787058,0.4154963680387409,0.0,0.260361718161266,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.8,0.6521739130434785,1.0,0.3455571227080395,0.6000000000000001,1.0,0.0,0.1535648994515539,0.0,0.0,0.25,0.0,0.0,2008,0.1890015275656159,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1805555555555556,0.8333333333333333,1.35,1.35,0.0,0.5833333333333333,0.1111111111111111,0.26666666666666666,1.0,1.0,2.0,0.0565201984408221,0.0,0.28725649981068513
1352,1352,50,0.0993150684931506,0.0219682628712987,1.0,1.0,0.5555555555555556,1.0,0.471014492753623,0.8333333333333357,0.0,0.6666666666666667,0.5,0.6000000000000001,0.75,0.25,0.0,0.0,0.2988013698630137,0.1142389525368248,0.0,0.5,1.0,1.0,0.1037173015144561,0.1888619854721549,0.0,0.1586284853051996,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9202898550724647,0.3333333333333333,0.4400564174894217,0.6000000000000001,0.0,0.2450408401400233,0.0,0.0,0.0,0.0,0.0,0.0,2009,0.1388696014442438,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5555555555555556,1.1666666666666667,1.35,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.0,0.0,0.5976027397260274
1353,1353,50,0.1198630136986301,0.0627264016452826,1.0,1.0,0.7777777777777777,0.5,0.8913043478260878,0.7666666666666657,0.361875,0.6666666666666667,0.5,0.8,0.75,0.75,0.144578313253012,0.0,0.5209760273972602,0.3327332242225859,0.0,1.0,1.0,1.0,0.3944469940339605,0.5738498789346247,0.0,0.5470987189148455,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,1.0,0.8985507246376816,1.0,0.4696755994358251,0.6000000000000001,1.0,0.3302217036172695,0.1572212065813528,0.0,0.0,0.0,0.0,0.0,2010,0.5208998750173588,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.55,1.55,0.3333333333333333,0.9166666666666666,0.22222222222222224,0.3333333333333333,1.0,1.0,2.0,0.144578313253012,0.0,0.6655543406502722
1354,1354,60,0.2376712328767123,0.0421416719250274,1.0,1.0,0.6666666666666665,0.5,0.9275362318840584,0.8333333333333357,0.0,0.6666666666666667,0.5,0.8,0.75,0.25,0.1302267895109851,0.0,0.1100171232876712,0.1623567921440262,0.0,1.0,1.0,1.0,0.150986691142726,0.4227602905569007,0.0,0.2884325546345139,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.6000000000000001,0.9275362318840584,0.6666666666666666,0.5916784203102962,0.6000000000000001,1.0,0.0,0.336380255941499,0.0,0.0,0.0,0.0,0.0,2008,0.2778780724899319,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666665,1.1666666666666667,1.55,1.55,0.3333333333333333,0.9166666666666666,0.22222222222222224,0.2,1.0,1.0,2.0,0.1302267895109851,0.0,0.2402439127986563
1355,1355,80,0.2773972602739725,0.0415620837131038,1.0,1.0,0.6666666666666665,0.625,0.695652173913043,0.7000000000000028,0.089375,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0,0.0,0.2440068493150684,0.0932896890343698,0.0,0.75,1.0,1.0,0.2037631941257457,0.3380145278450363,0.0,0.2987942727957799,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,0.6000000000000001,0.695652173913043,0.6666666666666666,0.343441466854725,0.6000000000000001,1.0,0.0,0.1791590493601462,0.0,0.0,0.0,0.0,0.0,2006,0.1876128315511734,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2916666666666665,0.8333333333333333,1.35,1.35,0.0,1.0,0.22222222222222224,0.2,1.0,1.0,2.0,0.0,0.0,0.4880136986301368
1356,1356,20,0.1726027397260274,0.0382201032975764,1.0,1.0,0.4444444444444445,0.5,0.6811594202898554,0.2666666666666657,0.040625,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.0602409638554216,0.0,0.2243150684931506,0.1414075286415712,0.0,0.5,1.0,1.0,0.1280403854979348,0.0,0.0,0.1051243406179351,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6811594202898554,0.6666666666666666,0.1861777150916784,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0.1042910706846271,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,1.0,1.0,2.0,0.0602409638554216,0.0,0.2845560323485722
1357,1357,20,0.2191780821917808,0.0525228446563369,1.0,1.0,0.4444444444444445,0.625,0.7173913043478262,0.9666666666666686,0.0,0.3333333333333333,0.5,0.6000000000000001,0.75,0.25,0.130049610205528,0.0,0.1472602739726027,0.1764320785597381,0.0,1.0,1.0,1.0,0.1707205139972464,0.0,0.0,0.1401657874905802,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,0.7173913043478262,1.0,0.3526093088857546,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.1597000416608804,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0694444444444444,0.8333333333333333,1.35,1.35,0.3333333333333333,0.5833333333333333,0.1111111111111111,0.13333333333333333,1.0,1.0,2.0,0.130049610205528,0.0,0.2773098841781307
1358,1358,160,0.0184931506849315,0.0038187384608193,1.0,1.0,0.5555555555555556,0.5,0.9275362318840584,0.8333333333333357,0.135,0.6666666666666667,0.5,0.8,0.75,0.25,0.0669737774627923,0.0,0.1618150684931506,0.1237315875613748,0.0,1.0,1.0,1.0,0.0998164295548416,0.3893462469733656,0.0,0.2334212509419743,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.9275362318840584,0.3333333333333333,0.310296191819464,0.6000000000000001,1.0,0.0,0.0585009140767824,0.0,0.0,0.0,0.0,0.0,2010,0.1980280516594917,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0555555555555556,1.1666666666666667,1.55,1.55,0.0,0.9166666666666666,0.22222222222222224,0.0,1.0,1.0,2.0,0.0669737774627923,0.0,0.2287888459559429
1359,1359,20,0.3698630136986301,0.072154058286008,1.0,1.0,0.8888888888888888,0.5,0.9565217391304356,0.9166666666666644,0.04125,0.6666666666666667,0.5,1.0,0.75,0.75,0.2563784549964564,0.0,0.228167808219178,0.3240589198036007,0.0,1.0,1.0,1.0,0.377696190913263,0.0,0.0,0.3100979653353429,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1.0,1.0,0.3333333333333333,0.8,0.9565217391304356,1.0,0.5430183356840621,0.6000000000000001,1.0,0.2263710618436406,0.0822669104204753,0.0,0.0,0.0,0.0,0.0,2006,0.388973753645327,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3888888888888888,1.1666666666666667,1.75,1.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.26666666666666666,1.0,1.0,2.0,0.2563784549964564,0.0,0.48454626321563443
1360,1360,70,0.1027397260273972,0.0399261492439645,1.0,1.0,0.4444444444444445,0.625,0.3550724637681171,0.7999999999999972,0.0,0.3333333333333333,0.5,0.6000000000000001,0.5,0.25,0.0,0.0,0.261986301369863,0.1001636661211129,0.0,1.0,1.0,1.0,0.1505277650298302,0.7801452784503632,0.0,0.4270911831198191,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9130434782608692,0.6666666666666666,0.4379407616361072,0.6000000000000001,1.0,0.2135355892648774,0.0,0.5452898550724637,0.0,0.0,0.0,0.0,2008,0.2139980558255798,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0694444444444444,0.8333333333333333,1.1,1.1,0.0,1.25,0.1111111111111111,0.0,1.0,1.0,2.0,0.0,0.0,0.523972602739726
